landmark_id,first_frame_idx,last_frame_idx,slots_seen,creation_depth_m
17645,443,448,LAE|MAE,4.213266689379494
17646,443,448,LAE|MAE,4.196945927926345
17647,443,446,LAE|MAE,3.799587699268446
17648,443,444,LAE|MAE,3.0168801503763847
17649,443,446,LAE|MAE,3.3719894392600165
17650,441,449,MAE|SAE,4.083965825856857
17651,441,461,MAE|SAE,4.188698973459016
17652,441,465,SAE,4.036770782529921
17653,441,457,SAE,4.562776992255881
17654,442,452,MAE|SAE,2.8181675306031453
17655,444,454,MAE|SAE,4.029034116411803
17656,444,456,MAE|SAE,3.9736658153619406
17657,444,456,MAE|SAE,3.929970098311376
17658,444,445,MAE|SAE,2.7187396824834114
17659,444,448,MAE|SAE,3.880060324555213
17660,444,446,MAE|SAE,11.778829179417778
17661,444,445,MAE|SAE,12.454597782382855
17662,444,446,MAE|SAE,12.322240600788776
17663,444,446,MAE|SAE,10.899598482276991
17664,444,446,MAE|SAE,13.761313412236941
17665,444,448,MAE|SAE,4.22249557448607
17666,444,445,MAE|SAE,2.7269632467865024
17667,444,445,MAE|SAE,4.34893344298231
17668,444,450,MAE|SAE,4.048859977402535
17669,444,445,MAE|SAE,12.31987369191275
17670,444,449,MAE|SAE,11.124021888401147
17671,444,445,MAE|SAE,12.035229148667256
17672,444,446,MAE|SAE,13.957150324605777
17673,444,449,MAE|SAE,12.06499472755954
17674,444,448,MAE|SAE,13.571021085043274
17675,444,446,MAE|SAE,12.547591262398589
17676,442,446,MAE,1.6968346144291155
17677,442,446,MAE,1.1014431395405795
17678,442,446,MAE,1.112258755094209
17679,443,454,LAE|MAE,2.7665818218901075
17680,443,446,LAE|MAE,3.730830521522268
17681,444,453,MAE|SAE,4.154581254155775
17682,444,454,MAE,3.898577636127481
17683,444,446,MAE,4.1211077215706355
17684,444,446,MAE,4.276184602438473
17685,444,450,MAE,2.7326305076781887
17686,444,450,MAE,4.307312472748093
17687,444,454,MAE|SAE,4.4241152417373995
17688,444,452,MAE|SAE,4.361743989287164
17689,444,446,MAE,2.740861200692639
17690,444,446,MAE,2.8357511718900543
17691,444,450,MAE,4.242047896716439
17692,444,448,MAE,2.958026962852735
17693,444,448,MAE,1.9425083020060787
17694,444,450,MAE,1.089176672984925
17695,444,448,MAE,0.9659829038434811
17696,444,446,MAE,1.1016214558974677
17697,444,448,MAE,1.058240854671472
17698,444,446,MAE,1.0020109332366303
17699,444,448,MAE,1.0188601623290814
17700,444,446,MAE,0.9642102834934511
17701,444,446,MAE,0.9970873887409687
17702,445,449,MAE|SAE,2.6114748764599485
17703,445,450,MAE|SAE,4.151625835301026
17704,445,452,MAE|SAE,3.066169373423991
17705,445,446,MAE|SAE,2.6691247487207135
17706,445,458,MAE|SAE,3.801740040049714
17707,445,446,MAE|SAE,13.252029903613778
17708,445,449,MAE|SAE,14.55851745846714
17709,445,450,MAE|SAE,11.88503681501347
17710,445,446,MAE|SAE,13.488725784405183
17711,445,446,MAE|SAE,11.047239972164705
17712,445,450,MAE|SAE,11.01449707356991
17713,445,449,MAE|SAE,11.234965976837241
17714,445,450,MAE|SAE,11.15902143733006
17715,445,446,MAE|SAE,12.791283524930764
17716,445,450,MAE|SAE,11.757556860714738
17717,445,446,MAE|SAE,14.410377456990938
17718,445,446,MAE|SAE,10.375073614750825
17719,445,460,MAE|SAE,1.4155442748694576
17720,445,449,MAE|SAE,12.009093337102842
